timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg)
2019-02-25 11:05:00,59.39,0,39,0,9.22,0,33.99,1,32.87,2.58,101.43,18.32,92.31,0
2019-02-25 11:10:00,59.36,0,38.95,0,9.08,0,34,1,32.99,2.55,101.43,18.46,100.7,0
2019-02-25 11:15:00,59.33,0,38.9,0,8.94,0,34.01,1,33.11,2.53,101.43,18.6,109.09,0
2019-02-25 11:20:00,59.31,0,38.85,0,8.81,0,34.02,1,33.34,2.51,101.44,21.9,106.72,0
2019-02-25 11:25:00,59.28,0,38.79,0,8.67,0,34.03,1,33.57,2.5,101.44,25.2,104.35,0
2019-02-25 11:30:00,59.25,0,38.74,0,8.53,0,34.04,1,34,2.54,101.43,23.73,98.33,0
2019-02-25 11:35:00,59.22,0,38.69,0,8.39,0,34.06,1,34.44,2.59,101.42,22.26,92.31,0
2019-02-25 11:40:00,59.19,0,38.64,0,8.25,0,34.07,1,34.4,2.24,101.4,23.68,100.7,0
2019-02-25 11:45:00,59.17,0,38.59,0,8.11,0,34.08,1,34.37,1.9,101.39,25.11,109.09,0
2019-02-25 11:50:00,59.14,0,38.54,0,7.97,0,34.09,1,34.41,1.92,101.39,23.62,102.54,0
2019-02-25 11:55:00,59.11,0,38.49,0,7.83,0,34.1,1,34.45,1.93,101.39,22.12,96,0
2019-02-25 12:00:00,59.08,0,38.44,0,7.69,0,34.11,1,34.67,1.91,101.38,20.83,85.5,0
2019-02-25 12:05:00,59.06,0,38.38,0,7.56,0,34.12,1,34.9,1.89,101.38,19.54,75,0
2019-02-25 12:10:00,59.03,0,38.33,0,7.42,0,34.13,1,34.7,1.82,101.36,20.18,85.5,0
2019-02-25 12:15:00,59,0,38.28,0,7.28,0,34.14,1,34.49,1.75,101.35,20.82,96,0
2019-02-25 12:20:00,58.97,0,38.23,0,7.14,0,34.15,1,34.98,1.69,101.34,18.22,86.71,0
2019-02-25 12:25:00,58.95,0,38.18,0,7,0,34.16,1,35.48,1.64,101.34,15.62,77.42,0
2019-02-25 12:30:00,58.92,0,38.13,0,6.84,0,34.17,1,35.34,1.58,101.34,17.87,80.09,0
2019-02-25 12:35:00,58.89,0,38.08,0,6.68,0,34.18,1,35.21,1.52,101.33,20.12,82.76,0
2019-02-25 12:40:00,58.86,0,38.03,0,6.51,0,34.19,1,35.16,1.32,101.32,19.2,77.74,0
2019-02-25 12:45:00,58.84,0,37.97,0,6.35,0,34.2,1,35.12,1.12,101.32,18.28,72.73,0
2019-02-25 12:50:00,58.81,0,37.92,0,6.19,0,34.21,1,34.67,1.44,101.32,18.45,80.81,0
2019-02-25 12:55:00,58.78,0,37.87,0,6.03,0,34.22,1,34.23,1.77,101.31,18.62,88.89,0
2019-02-25 13:00:00,58.76,0,37.82,0,5.86,0,34.23,1,33.94,1.86,101.3,17.87,84.44,0
2019-02-25 13:05:00,58.73,0,37.77,0,5.7,0,34.24,1,33.64,1.95,101.3,17.12,80,0
2019-02-25 13:10:00,58.7,0,37.72,0,5.54,0,34.25,1,33.12,2.01,101.29,16.57,78.71,0
2019-02-25 13:15:00,58.68,0,37.67,0,5.38,0,34.26,1,32.59,2.07,101.28,16.02,77.42,0
2019-02-25 13:20:00,58.65,0,37.62,0,5.22,0,34.28,1,32.66,2.25,101.27,15.63,81.56,0
2019-02-25 13:25:00,58.62,0,37.56,0,5.05,0,34.29,1,32.72,2.43,101.26,15.24,85.71,0
2019-02-25 13:30:00,58.59,0,37.51,0,4.89,0,34.3,1,33.04,2.04,101.25,16,87.3,0
2019-02-25 13:35:00,58.57,0,37.46,0,4.73,0,34.31,1,33.36,1.66,101.24,16.75,88.89,0
2019-02-25 13:40:00,58.54,0,37.41,0,4.57,0,34.32,1,33.53,1.4,101.24,17.95,94.44,0
2019-02-25 13:45:00,58.51,0,37.36,0,4.41,0,34.33,1,33.71,1.14,101.24,19.15,100,0
2019-02-25 13:50:00,58.49,0,37.31,0,4.24,0,34.34,1,33.86,1.1,101.23,19.5,88.71,0
2019-02-25 13:55:00,58.46,0,37.26,0,4.08,0,34.35,1,34,1.05,101.22,19.85,77.42,0
2019-02-25 14:00:00,58.43,0,37.21,0,3.92,0,34.36,1,33.9,1.04,101.21,18.64,81.56,0
2019-02-25 14:05:00,58.41,0,37.15,0,3.76,0,34.37,1,33.8,1.04,101.2,17.43,85.71,0
2019-02-25 14:10:00,58.38,0,37.1,0,3.59,0,34.38,1,33.67,1.16,101.19,15.26,81.56,0
2019-02-25 14:15:00,58.35,0,37.05,0,3.43,0,34.39,1,33.54,1.27,101.18,13.1,77.42,0
2019-02-25 14:20:00,58.32,0,37,0,3.27,0,34.4,1,33.68,1.48,101.17,14.14,73,0
2019-02-25 14:25:00,58.3,0,37.27,1,3.11,0,34.41,1,33.82,1.68,101.16,15.17,68.57,0
2019-02-25 14:30:00,58.27,0,37.54,1,2.95,0,34.42,1,33.63,1.68,101.16,15.76,75.66,0
2019-02-25 14:35:00,58.24,0,37.81,1,2.78,0,34.43,1,33.44,1.69,101.16,16.36,82.76,0
2019-02-25 14:40:00,58.22,0,38.08,1,2.62,0,34.44,1,33.38,1.66,101.16,14.92,78.88,0
2019-02-25 14:45:00,58.19,0,38.35,1,2.46,0,34.45,1,33.31,1.63,101.15,13.47,75,0
2019-02-25 14:50:00,58.16,0,38.62,1,2.3,0,34.46,1,33.3,1.38,101.15,13.26,59.32,0
2019-02-25 14:55:00,58.14,0,38.88,1,2.14,0,34.47,1,33.29,1.14,101.14,13.04,43.64,0
2019-02-25 15:00:00,58.11,0,39.15,1,1.97,0,34.48,1,33.02,1.32,101.13,13.31,51.82,0
2019-02-25 15:05:00,58.08,0,39.42,1,1.81,0,34.49,1,32.76,1.5,101.12,13.58,60,0
2019-02-25 15:10:00,58.05,0,39.69,1,1.65,0,34.51,1,32.78,1.39,101.12,12.74,63.34,0
2019-02-25 15:15:00,58.03,0,39.96,1,1.49,0,34.52,1,32.79,1.28,101.11,11.9,66.67,0
2019-02-25 15:20:00,58,0,40.23,1,1.32,0,34.53,1,32.92,1.28,101.1,13.06,65.76,0
2019-02-25 15:25:00,57.97,0,40.5,1,1.16,0,34.54,1,33.04,1.29,101.1,14.22,64.86,0
2019-02-25 15:30:00,57.94,0,40.77,1,1,0,34.55,1,33.02,1.3,101.1,13.7,61.7,0
2019-02-25 15:35:00,57.92,0,41.04,1,0.94,0,34.56,1,33.01,1.31,101.1,13.17,58.54,0
2019-02-25 15:40:00,57.89,0,41.31,1,0.89,0,34.57,1,33.07,1.04,101.1,14.06,61.7,0
2019-02-25 15:45:00,57.86,0,41.58,1,0.83,0,34.58,1,33.13,0.76,101.09,14.94,64.86,0
2019-02-25 15:50:00,57.83,0,41.85,1,0.78,0,34.59,1,33.08,0.7,101.08,14.24,66.72,0
2019-02-25 15:55:00,57.81,0,42.12,1,0.72,0,34.6,1,33.02,0.64,101.08,13.54,68.57,0
2019-02-25 16:00:00,57.78,0,42.38,1,0.67,0,34.61,1,32.92,0.74,101.07,13.76,67.62,0
2019-02-25 16:05:00,57.75,0,42.65,1,0.61,0,34.62,1,32.82,0.85,101.07,13.97,66.67,0
2019-02-25 16:10:00,57.72,0,42.92,1,0.56,0,34.63,1,32.77,1.14,101.06,12.74,61.24,0
2019-02-25 16:15:00,57.69,0,43.19,1,0.5,0,34.64,1,32.72,1.42,101.06,11.52,55.81,0
2019-02-25 16:20:00,57.67,0,43.46,1,0.44,0,34.65,1,32.63,1.28,101.06,11.7,66.62,0
2019-02-25 16:25:00,57.64,0,43.73,1,0.39,0,34.66,1,32.54,1.14,101.06,11.87,77.42,0
2019-02-25 16:30:00,57.61,0,44,1,0.33,0,34.67,1,32.6,1,101.06,11.11,64.24,0
2019-02-25 16:35:00,57.58,0,44.27,1,0.28,0,34.68,1,32.65,0.86,101.05,10.35,51.06,0
2019-02-25 16:40:00,57.56,0,44.54,1,0.22,0,34.69,1,32.45,0.86,101.04,12.54,61.9,0
2019-02-25 16:45:00,57.53,0,44.81,1,0.17,0,34.7,1,32.25,0.86,101.04,14.72,72.73,0
2019-02-25 16:50:00,57.5,0,45.08,1,0.11,0,34.71,1,32.22,0.84,101.04,13.81,67.94,0
2019-02-25 16:55:00,57.47,0,45.35,1,0.06,0,34.72,1,32.19,0.81,101.04,12.9,63.16,0
2019-02-25 17:00:00,57.44,0,45.62,1,0,0,34.74,1,32.17,0.7,101.04,13.03,66.88,0
2019-02-25 17:05:00,57.42,0,45.88,1,-0.06,0,34.75,1,32.15,0.59,101.03,13.16,70.59,0
2019-02-25 17:10:00,57.39,0,46.15,1,-0.11,0,34.76,1,32.06,0.89,101.02,11.1,61.96,0
2019-02-25 17:15:00,57.36,0,46.42,1,-0.17,0,34.77,1,31.97,1.19,101.02,9.05,53.33,0
2019-02-25 17:20:00,57.33,0,46.69,1,-0.22,0,34.78,1,31.84,1.06,101.02,10.41,56.66,0
2019-02-25 17:25:00,57.31,0,46.96,1,-0.28,0,34.79,1,31.72,0.93,101.01,11.77,60,0
2019-02-25 17:30:00,57.28,0,47.23,1,-0.33,0,34.8,1,31.64,1.04,101,11.86,57.9,0
2019-02-25 17:35:00,57.25,0,47.5,1,-0.39,0,34.81,1,31.57,1.16,101,11.95,55.81,0
2019-02-25 17:40:00,57.22,0,47.77,1,-0.44,0,34.82,1,31.52,1.3,101,11.64,58.68,0
2019-02-25 17:45:00,57.19,0,48.04,1,-0.5,0,34.83,1,31.47,1.43,101,11.32,61.54,0
2019-02-25 17:50:00,57.17,0,48.31,1,-0.56,0,34.84,1,31.37,1.42,101,11.38,60.04,0
2019-02-25 17:55:00,57.14,0,48.58,1,-0.61,0,34.85,1,31.27,1.42,101.01,11.44,58.54,0
2019-02-25 18:00:00,57.11,0,48.85,1,-0.67,0,34.86,1,31.06,1.26,101,11.32,63.55,0
2019-02-25 18:05:00,57.08,0,49.12,1,-0.72,0,34.87,1,30.84,1.1,101,11.2,68.57,0
2019-02-25 18:10:00,57.06,0,49.38,1,-0.78,0,34.88,1,30.68,1.24,101,11.05,65.38,0
2019-02-25 18:15:00,57.03,0,49.65,1,-0.83,0,34.89,1,30.52,1.38,101,10.9,62.19,0
2019-02-25 18:20:00,57,0,49.92,1,-0.89,0,34.9,1,30.36,1.52,101,10.76,59,0
2019-02-25 18:25:00,57.28,1,50.19,1,-0.94,0,34.91,1,30.2,1.66,101,10.61,55.81,0
2019-02-25 18:30:00,57.56,1,50.46,1,-1,0,34.92,1,29.96,2.06,101,10.67,55.18,0
2019-02-25 18:35:00,57.83,1,50.73,1,0.59,1,34.93,1,29.72,2.47,101.01,10.73,54.55,0
2019-02-25 18:40:00,58.11,1,51,1,2.19,1,34.94,1,29.55,2.62,101.02,10.91,52.28,0
2019-02-25 18:45:00,58.39,1,51.27,1,3.78,1,34.96,1,29.38,2.76,101.02,11.09,50,0
2019-02-25 18:50:00,58.67,1,51.54,1,5.38,1,34.97,1,29.08,2.76,101.02,11.83,51.08,0
2019-02-25 18:55:00,58.94,1,51.81,1,6.97,1,34.98,1,28.78,2.77,101.02,12.57,52.17,0
2019-02-25 19:00:00,59.22,1,52.08,1,8.57,1,34.99,1,28.58,2.65,101.02,11.84,51.08,0
2019-02-25 19:05:00,59.5,1,52.35,1,10.16,1,35,1,28.39,2.53,101.03,11.11,50,0
2019-02-25 19:10:00,59.78,1,52.62,1,11.76,1,35.01,1,28.18,2.53,101.04,10.69,46.82,0
2019-02-25 19:15:00,60.06,1,52.88,1,13.35,1,35.02,1,27.96,2.53,101.04,10.27,43.64,0
2019-02-25 19:20:00,60.33,1,53.15,1,14.95,1,35.03,1,27.7,2.74,101.05,9.77,39.73,0
2019-02-25 19:25:00,60.61,1,53.42,1,16.54,1,35.04,1,27.45,2.95,101.06,9.28,35.82,0
2019-02-25 19:30:00,60.89,1,53.69,1,18.14,1,35.05,1,27.18,3.27,101.06,8.56,34.76,0
2019-02-25 19:35:00,61.17,1,53.96,1,19.73,1,35.06,1,26.9,3.59,101.06,7.84,33.7,0
2019-02-25 19:40:00,61.44,1,54.23,1,21.32,1,35.07,1,26.62,3.91,101.05,7.12,32.64,0
2019-02-25 19:45:00,61.72,1,54.5,1,22.92,1,35.08,1,26.35,4.23,101.05,6.4,31.58,0
2019-02-25 19:50:00,62,1,54.77,1,24.51,1,35.09,1,26.11,4.93,101.05,6.04,30.42,0
2019-02-25 19:55:00,62.28,1,55.04,1,26.11,1,35.1,1,25.87,5.63,101.05,5.68,29.27,0
2019-02-25 20:00:00,62.56,1,55.31,1,27.7,1,35.11,1,25.84,5.87,101.06,6.68,29.82,0
2019-02-25 20:05:00,62.83,1,55.58,1,29.3,1,35.12,1,25.81,6.11,101.08,7.67,30.38,0
2019-02-25 20:10:00,63.11,1,55.85,1,30.89,1,35.13,1,25.54,6.91,101.09,6.58,27.19,0
2019-02-25 20:15:00,63.39,1,56.12,1,32.49,1,35.14,1,25.26,7.71,101.1,5.5,24,0
2019-02-25 20:20:00,63.67,1,56.38,1,34.08,1,35.15,1,25.28,7.66,101.12,7.46,28.22,0
2019-02-25 20:25:00,63.94,1,56.65,1,35.68,1,35.16,1,25.31,7.62,101.13,9.41,32.43,0
2019-02-25 20:30:00,64.22,1,56.92,1,37.27,1,35.17,1,25.26,7.82,101.14,7.4,24.32,0
2019-02-25 20:35:00,64.5,1,57.19,1,38.86,1,35.19,1,25.22,8.02,101.14,5.39,16.22,0
2019-02-25 20:40:00,64.78,1,57.46,1,40.46,1,35.2,1,25.12,8.57,101.15,5.28,13.88,0
2019-02-25 20:45:00,65.06,1,57.73,1,42.05,1,35.21,1,25.02,9.13,101.16,5.16,11.54,0
2019-02-25 20:50:00,65.33,1,58,1,43.65,1,35.22,1,24.96,9.58,101.16,5.33,17.09,0
2019-02-25 20:55:00,65.61,1,58.03,1,45.24,1,35.23,1,24.91,10.03,101.17,5.5,22.64,0
2019-02-25 21:00:00,65.89,1,58.05,1,46.84,1,35.24,1,24.74,10.19,101.19,4.6,15.8,0
2019-02-25 21:05:00,66.17,1,58.08,1,48.43,1,35.25,1,24.57,10.35,101.21,3.69,8.96,0
2019-02-25 21:10:00,66.44,1,58.1,1,50.03,1,35.26,1,24.39,10.43,101.22,3.95,9.84,0
2019-02-25 21:15:00,66.72,1,58.13,1,51.62,1,35.27,1,24.21,10.51,101.22,4.21,10.71,0
2019-02-25 21:20:00,67,1,58.15,1,53.22,1,35.28,1,24.11,10.78,101.24,4.08,11.32,0
2019-02-25 21:25:00,67,0,58.18,1,54.81,1,35.29,1,24.01,11.06,101.25,3.94,11.94,0
2019-02-25 21:30:00,67,0,58.21,1,56.41,1,35.3,1,23.95,11.08,101.26,4.01,11.12,0
2019-02-25 21:35:00,67,0,58.23,1,58,1,35.31,1,23.89,11.1,101.28,4.09,10.3,0
2019-02-25 21:40:00,67,0,58.26,1,57.92,0,35.32,1,23.67,11.68,101.28,3.95,11.3,0
2019-02-25 21:45:00,67,0,58.28,1,57.83,0,35.33,1,23.45,12.27,101.27,3.81,12.31,0
2019-02-25 21:50:00,67,0,58.31,1,57.75,0,35.34,1,23.3,12.64,101.27,3.96,15.46,0
2019-02-25 21:55:00,67,0,58.33,1,57.67,0,35.35,1,23.15,13.01,101.27,4.12,18.6,0
2019-02-25 22:00:00,67,0,58.36,1,57.58,0,35.36,1,22.8,14.4,101.28,3.54,13.99,0
2019-02-25 22:05:00,67,0,58.38,1,57.5,0,35.37,1,22.46,15.8,101.29,2.95,9.38,0
2019-02-25 22:10:00,67,0,58.41,1,57.42,0,35.38,1,21.69,18.59,101.3,2.89,7.68,0
2019-02-25 22:15:00,67,0,58.44,1,57.33,0,35.39,1,20.92,21.38,101.31,2.83,5.97,0
2019-02-25 22:20:00,67,0,58.46,1,57.25,0,35.41,1,20.46,23.44,101.31,2.71,5.66,0
2019-02-25 22:25:00,67,0,58.49,1,57.17,0,35.42,1,20,25.5,101.32,2.6,5.36,0
2019-02-25 22:30:00,67,0,58.51,1,57.08,0,35.43,1,19.53,27.56,101.32,2.48,5.05,0
2019-02-25 22:35:00,67,0,58.54,1,57,0,35.44,1,19.07,29.62,101.32,2.36,4.74,0
2019-02-25 22:40:00,67,0,58.56,1,56.92,0,35.45,1,18.78,33.3,101.32,2.19,5.54,0
2019-02-25 22:45:00,67,0,58.59,1,56.83,0,35.46,1,18.49,36.98,101.32,2.02,6.35,0
2019-02-25 22:50:00,67,0,58.62,1,56.75,0,35.47,1,18.4,38.71,101.32,2.62,9.91,0
2019-02-25 22:55:00,67,0,58.64,1,56.67,0,35.48,1,18.3,40.44,101.33,3.21,13.48,0
2019-02-25 23:00:00,67,0,58.67,1,56.58,0,35.49,1,18.44,41.26,101.34,3.32,13.56,0
2019-02-25 23:05:00,67,0,58.69,1,56.5,0,35.5,1,18.58,42.07,101.34,3.42,13.64,0
2019-02-25 23:10:00,67,0,58.72,1,56.42,0,35.51,1,18.34,44.31,101.34,3.54,14.76,0
2019-02-25 23:15:00,67,0,58.74,1,56.33,0,35.52,1,18.09,46.55,101.34,3.66,15.89,0
2019-02-25 23:20:00,67,0,58.77,1,56.25,0,35.53,1,17.87,48.2,101.34,3.46,15.18,0
2019-02-25 23:25:00,67,0,58.79,1,56.17,0,35.54,1,17.64,49.85,101.35,3.25,14.46,0
2019-02-25 23:30:00,67,0,58.82,1,56.08,0,35.55,1,17.48,50.66,101.35,3.29,11.18,0
2019-02-25 23:35:00,67,0,58.85,1,56,0,35.56,1,17.32,51.46,101.35,3.33,7.89,0
2019-02-25 23:40:00,67,0,58.87,1,55.92,0,35.57,1,17.16,52.26,101.35,3.12,6.94,0
2019-02-25 23:45:00,67,0,58.9,1,55.83,0,35.58,1,17,53.06,101.35,2.91,5.99,0
2019-02-25 23:50:00,67,0,58.92,1,55.75,0,35.59,1,17.11,53.95,101.35,3.38,11.57,0
2019-02-25 23:55:00,67,0,58.95,1,55.67,0,35.6,1,17.22,54.84,101.36,3.86,17.14,0
2019-02-26 00:00:00,67,0,58.97,1,55.58,0,35.61,1,17.28,54.7,101.36,4.17,17.38,0
2019-02-26 00:05:00,67,0,59,1,55.5,0,35.62,1,17.34,54.57,101.36,4.48,17.61,0
2019-02-26 00:10:00,67,0,59,0,55.42,0,35.64,1,17.41,54.43,101.35,4.78,17.85,0
2019-02-26 00:15:00,67,0,59,0,55.33,0,35.65,1,17.47,54.3,101.35,5.09,18.08,0
2019-02-26 00:20:00,67,0,59,0,55.25,0,35.66,1,17.53,54.16,101.35,5.4,18.32,0
2019-02-26 00:25:00,66.97,0,59,0,55.17,0,35.67,1,17.92,49.74,101.35,5.01,15.48,0
2019-02-26 00:30:00,66.94,0,59,0,55.08,0,35.68,1,18.3,45.32,101.35,4.62,12.63,0
2019-02-26 00:35:00,66.92,0,59,0,55,0,35.69,1,18.21,44.74,101.34,4.11,15.92,0
2019-02-26 00:40:00,66.89,0,59,0,54.89,0,35.7,1,18.12,44.16,101.34,3.6,19.2,0
2019-02-26 00:45:00,66.86,0,59,0,54.78,0,35.71,1,18.1,43.17,101.34,3.85,14.13,0
2019-02-26 00:50:00,66.83,0,59,0,54.67,0,35.72,1,18.08,42.18,101.34,4.1,9.06,0
2019-02-26 00:55:00,66.81,0,59,0,54.56,0,35.73,1,18.2,39.95,101.34,4.33,19.72,0
2019-02-26 01:00:00,66.78,0,59,0,54.44,0,35.74,1,18.33,37.72,101.34,4.56,30.38,0
2019-02-26 01:05:00,66.75,0,59,0,54.33,0,35.75,1,18.42,35.2,101.34,4.55,20.82,0
2019-02-26 01:10:00,66.72,0,59,0,54.22,0,35.76,1,18.51,32.68,101.35,4.54,11.27,0
2019-02-26 01:15:00,66.69,0,59,0,54.11,0,35.77,1,18.57,30.62,101.35,4.27,12.16,0
2019-02-26 01:20:00,66.67,0,59,0,54,0,35.78,1,18.62,28.56,101.36,4,13.04,0
2019-02-26 01:25:00,66.64,0,59,0,53.89,0,35.79,1,18.51,28.4,101.36,4.1,21.9,0
2019-02-26 01:30:00,66.61,0,59,0,53.78,0,35.8,1,18.4,28.24,101.36,4.19,30.77,0
2019-02-26 01:35:00,66.58,0,59,0,53.67,0,35.81,1,18.4,27.62,101.35,3.94,19.93,0
2019-02-26 01:40:00,66.56,0,59,0,53.56,0,35.82,1,18.39,26.99,101.35,3.68,9.09,0
2019-02-26 01:45:00,66.53,0,59,0,53.44,0,35.83,1,18.42,26.06,101.34,4.1,10.66,0
2019-02-26 01:50:00,66.5,0,59,0,53.33,0,35.84,1,18.44,25.13,101.34,4.51,12.24,0
2019-02-26 01:55:00,66.47,0,59,0,53.22,0,35.86,1,18.52,24.14,101.34,4.9,11.68,0
2019-02-26 02:00:00,66.44,0,59,0,53.11,0,35.87,1,18.59,23.14,101.33,5.29,11.11,0
2019-02-26 02:05:00,66.42,0,59,0,53,0,35.88,1,18.64,22.22,101.32,5.68,14.86,0
2019-02-26 02:10:00,66.39,0,59,0,52.89,0,35.89,1,18.69,21.29,101.31,6.07,18.6,0
2019-02-26 02:15:00,66.36,0,59,0,52.78,0,35.9,1,18.82,20.79,101.3,6.54,18.26,0
2019-02-26 02:20:00,66.33,0,59,0,52.67,0,35.91,1,18.94,20.29,101.3,7.02,17.91,0
2019-02-26 02:25:00,66.31,0,59,0,52.56,0,35.92,1,18.94,20.45,101.3,6.84,23.77,0
2019-02-26 02:30:00,66.28,0,59,0,52.44,0,35.93,1,18.93,20.62,101.3,6.67,29.63,0
2019-02-26 02:35:00,66.25,0,59,0,52.33,0,35.94,1,18.96,20.93,101.3,7.06,25.44,0
2019-02-26 02:40:00,66.22,0,59,0,52.22,0,35.95,1,18.99,21.24,101.29,7.44,21.24,0
2019-02-26 02:45:00,66.19,0,59,0,52.11,0,35.96,1,18.84,21.72,101.28,6.74,18.9,0
2019-02-26 02:50:00,66.17,0,59,0,52,0,35.97,1,18.7,22.2,101.28,6.04,16.55,0
2019-02-26 02:55:00,66.14,0,59,0,51.89,0,35.98,1,18.59,22.5,101.28,5.64,14.82,0
2019-02-26 03:00:00,66.11,0,59,0,51.78,0,35.99,1,18.48,22.8,101.27,5.24,13.1,0
2019-02-26 03:05:00,66.08,0,59,0,51.67,0,36,1,18.37,23.11,101.26,4.85,11.37,0
2019-02-26 03:10:00,66.06,0,59,0,51.56,0,36.01,1,18.26,23.41,101.26,4.45,9.64,0
2019-02-26 03:15:00,66.03,0,59,0,51.44,0,36.02,1,18.02,24.06,101.26,4.46,12.28,0
2019-02-26 03:20:00,66,0,58.97,0,51.33,0,36.03,1,17.79,24.7,101.25,4.48,14.91,0
2019-02-26 03:25:00,65.97,0,58.95,0,51.22,0,36.04,1,17.91,24.15,101.25,5.84,23.04,0
2019-02-26 03:30:00,65.95,0,58.92,0,51.11,0,36.05,1,18.03,23.6,101.25,7.2,31.17,0
2019-02-26 03:35:00,65.92,0,58.9,0,51,0,36.06,1,18.03,23.28,101.24,7.46,34.94,0
2019-02-26 03:40:00,65.89,0,58.87,0,50.89,0,36.07,1,18.02,22.96,101.24,7.71,38.71,0
2019-02-26 03:45:00,65.86,0,58.85,0,50.78,0,36.09,1,17.91,22.76,101.24,6.65,31.12,0
2019-02-26 03:50:00,65.84,0,58.82,0,50.67,0,36.1,1,17.8,22.57,101.24,5.59,23.53,0
2019-02-26 03:55:00,65.81,0,58.79,0,50.56,0,36.11,1,17.66,22.48,101.24,5.32,17.2,0
2019-02-26 04:00:00,65.78,0,58.77,0,50.44,0,36.12,1,17.53,22.4,101.24,5.05,10.86,0
2019-02-26 04:05:00,65.76,0,58.74,0,50.33,0,36.13,1,17.48,22.46,101.24,5.08,12.06,0
2019-02-26 04:10:00,65.73,0,58.72,0,50.22,0,36.14,1,17.43,22.52,101.24,5.12,13.26,0
2019-02-26 04:15:00,65.7,0,58.69,0,50.11,0,36.15,1,17.4,22.62,101.24,4.87,12.72,0
2019-02-26 04:20:00,65.68,0,58.67,0,50,0,36.16,1,17.37,22.73,101.23,4.63,12.19,0
2019-02-26 04:25:00,65.65,0,58.64,0,49.89,0,36.17,1,17.34,22.83,101.23,4.38,11.65,0
2019-02-26 04:30:00,65.62,0,58.62,0,49.78,0,36.18,1,17.54,22.87,101.23,5.96,20.11,0
2019-02-26 04:35:00,65.59,0,58.59,0,49.67,0,36.19,1,17.74,22.91,101.23,7.54,28.57,0
2019-02-26 04:40:00,65.57,0,58.56,0,49.56,0,36.2,1,18.1,21.76,101.23,8.18,38.28,0
2019-02-26 04:45:00,65.54,0,58.54,0,49.44,0,36.21,1,18.45,20.61,101.23,8.81,48,0
2019-02-26 04:50:00,65.51,0,58.51,0,49.33,0,36.22,1,18.62,19.95,101.23,8.78,41.91,0
2019-02-26 04:55:00,65.49,0,58.49,0,49.22,0,36.23,1,18.8,19.29,101.23,8.75,35.82,0
2019-02-26 05:00:00,65.46,0,58.46,0,49.11,0,36.24,1,18.77,19.33,101.22,8.26,26.48,0
2019-02-26 05:05:00,65.43,0,58.44,0,49,0,36.25,1,18.74,19.37,101.22,7.78,17.14,0
2019-02-26 05:10:00,65.41,0,58.41,0,48.89,0,36.26,1,18.76,19.27,101.22,8.45,30,0
2019-02-26 05:15:00,65.38,0,58.38,0,48.78,0,36.27,1,18.77,19.18,101.22,9.12,42.86,0
2019-02-26 05:20:00,65.35,0,58.36,0,48.67,0,36.28,1,18.72,19.09,101.22,8.45,41.43,0
2019-02-26 05:25:00,65.32,0,58.33,0,48.56,0,36.29,1,18.66,19,101.23,7.78,40,0
2019-02-26 05:30:00,65.3,0,58.31,0,48.44,0,36.3,1,18.64,18.7,101.23,8.09,35,0
2019-02-26 05:35:00,65.27,0,58.28,0,48.33,0,36.32,1,18.62,18.4,101.23,8.39,30,0
2019-02-26 05:40:00,65.24,0,58.26,0,48.22,0,36.33,1,18.58,18.18,101.24,8.01,31,0
2019-02-26 05:45:00,65.22,0,58.23,0,48.11,0,36.34,1,18.55,17.97,101.24,7.62,32,0
2019-02-26 05:50:00,65.19,0,58.21,0,48,0,36.35,1,18.42,18.01,101.24,7.29,29.18,0
2019-02-26 05:55:00,65.16,0,58.18,0,47.89,0,36.36,1,18.29,18.05,101.23,6.96,26.37,0
2019-02-26 06:00:00,65.14,0,58.15,0,47.78,0,36.37,1,18.18,17.92,101.24,6.18,30.08,0
2019-02-26 06:05:00,65.11,0,58.13,0,47.67,0,36.38,1,18.08,17.79,101.24,5.39,33.8,0
2019-02-26 06:10:00,65.08,0,58.1,0,47.56,0,36.39,1,17.98,17.68,101.24,5.14,23.02,0
2019-02-26 06:15:00,65.05,0,58.08,0,47.44,0,36.4,1,17.88,17.58,101.25,4.88,12.24,0
2019-02-26 06:20:00,65.03,0,58.05,0,47.33,0,36.41,1,17.88,17.3,101.26,5.33,16.46,0
2019-02-26 06:25:00,65,0,58.03,0,47.22,0,36.42,1,17.88,17.01,101.26,5.78,20.69,0
2019-02-26 06:30:00,64.97,0,58,0,47.11,0,36.43,1,18,16.48,101.26,5.75,30.02,0
2019-02-26 06:35:00,64.94,0,57.97,0,47,0,36.44,1,18.13,15.96,101.27,5.72,39.34,0
2019-02-26 06:40:00,64.92,0,57.95,0,46.89,0,36.45,1,18.1,15.95,101.28,5.78,33.01,0
2019-02-26 06:45:00,64.89,0,57.92,0,46.78,0,36.46,1,18.08,15.94,101.28,5.85,26.67,0
2019-02-26 06:50:00,64.86,0,57.89,0,46.68,0,36.47,1,18.04,16.04,101.28,6.05,28.78,0
2019-02-26 06:55:00,64.83,0,57.87,0,46.57,0,36.48,1,18.01,16.13,101.29,6.26,30.89,0
